id,slug,url
813072,tasbih,https://www.tiktok.com/shop/c/tasbih/813072
813192,cages-crates,https://www.tiktok.com/shop/c/cages-crates/813192
813200,body-frame-bumpers,https://www.tiktok.com/shop/c/body-frame-bumpers/813200
813320,scratching-pads-posts,https://www.tiktok.com/shop/c/scratching-pads-posts/813320
813328,windshield-wipers-washers,https://www.tiktok.com/shop/c/windshield-wipers-washers/813328
813448,cat-hammocks,https://www.tiktok.com/shop/c/cat-hammocks/813448
813576,cat-dog-flaps,https://www.tiktok.com/shop/c/cat-dog-flaps/813576
813584,wheels-rims-accessories,https://www.tiktok.com/shop/c/wheels-rims-accessories/813584
813704,stairs-ramps,https://www.tiktok.com/shop/c/stairs-ramps/813704
813712,tires-accessories,https://www.tiktok.com/shop/c/tires-accessories/813712
813832,playpens,https://www.tiktok.com/shop/c/playpens/813832
813840,shocks-struts-suspension,https://www.tiktok.com/shop/c/shocks-struts-suspension/813840
813968,radiators-engine-cooling-climate-control,https://www.tiktok.com/shop/c/radiators-engine-cooling-climate-control/813968
814088,coats,https://www.tiktok.com/shop/c/coats/814088
814216,shirts-vests,https://www.tiktok.com/shop/c/shirts-vests/814216
814344,sweaters-hoodies,https://www.tiktok.com/shop/c/sweaters-hoodies/814344
